,BLACK,HHSEX,METRO,HHGRAD,HHMAR,HHCITSHP,HHAGE,NUMPEOPLE,HINCP,DIVISION,OWNER
536,0.0,1,1.0,39,1,1,60,2,4.57978359661681,3,0.0
538,0.0,1,1.0,43,6,1,33,2,4.968482948553935,3,1.0
540,0.0,2,1.0,45,1,1,56,3,5.279004961844902,9,0.0
541,0.0,2,1.0,44,1,4,67,2,5.055378331375,9,1.0
544,0.0,2,1.0,42,4,1,79,1,4.079181246047625,3,0.0
545,0.0,1,1.0,40,1,1,57,5,5.220631019448092,1,1.0
546,0.0,2,1.0,42,4,1,68,1,4.93601079571521,1,0.0
547,0.0,1,1.0,39,1,1,72,2,4.831229693867063,1,1.0
548,0.0,1,1.0,39,1,1,63,2,5.361727836017593,1,1.0
549,0.0,1,1.0,44,6,5,48,3,5.230448921378274,9,1.0
550,0.0,1,1.0,32,1,4,64,5,4.740362689494244,9,0.0
551,0.0,2,1.0,44,3,1,45,4,4.880813592280791,9,1.0
552,0.0,1,1.0,45,1,4,43,4,5.698970004336019,9,0.0
553,0.0,2,1.0,42,1,5,47,5,5.190331698170292,9,1.0
554,1.0,2,1.0,45,6,1,68,2,4.66838591669,9,0.0
555,0.0,1,1.0,40,1,1,80,2,4.837588438235511,8,1.0
556,0.0,1,1.0,44,4,1,40,3,5.012837224705172,9,1.0
557,0.0,1,1.0,44,6,1,80,1,4.681241237375588,9,1.0
558,0.0,1,1.0,44,6,5,28,2,4.845098040014257,9,0.0
559,0.0,1,1.0,44,6,1,60,1,5.096910013008056,9,1.0
560,0.0,2,1.0,43,1,1,27,2,5.12057393120585,9,0.0
562,0.0,1,1.0,47,1,1,68,3,5.278753600952829,4,1.0
563,0.0,2,1.0,39,6,5,35,8,4.949390006644912,2,1.0
565,0.0,1,1.0,39,3,1,78,2,4.6127838567197355,2,1.0
566,1.0,1,1.0,39,6,1,67,1,4.049218022670182,9,0.0
567,0.0,1,1.0,36,1,5,59,5,4.380211241711606,9,1.0
569,0.0,2,1.0,47,6,1,67,1,4.158362492095249,9,1.0
570,0.0,2,1.0,38,3,1,70,1,4.706803097037338,9,1.0
571,0.0,1,1.0,40,1,1,77,2,4.380211241711606,2,1.0
574,0.0,2,1.0,39,1,1,77,2,4.241297387109993,2,0.0
576,0.0,1,1.0,47,1,3,39,3,5.071882007306125,2,1.0
577,0.0,1,1.0,43,6,1,35,1,4.857332496431268,9,0.0
578,0.0,1,1.0,45,1,4,69,2,5.00518051250378,9,1.0
580,1.0,2,1.0,44,6,1,38,2,5.021189299069938,9,1.0
581,0.0,1,1.0,39,1,4,66,3,5.155336037465061,9,1.0
582,1.0,1,1.0,39,4,1,73,1,4.05307844348342,9,0.0
583,0.0,1,1.0,44,4,1,55,2,4.653212513775344,8,1.0
584,0.0,1,1.0,35,1,4,57,4,4.778151250383644,9,1.0
586,0.0,1,1.0,37,1,5,33,7,4.698970004336019,9,0.0
587,0.0,1,1.0,43,1,4,62,5,5.27415784926368,9,1.0
588,0.0,1,1.0,39,4,1,37,1,4.698970004336019,9,1.0
589,0.0,1,1.0,44,4,4,47,1,4.886490725172482,9,1.0
590,1.0,1,1.0,39,6,1,61,4,4.27415784926368,9,1.0
591,0.0,1,1.0,44,6,1,31,1,5.15896526038341,9,0.0
592,0.0,1,1.0,40,3,1,74,1,4.247973266361806,4,0.0
593,0.0,1,1.0,40,1,1,70,2,4.716837723299524,4,1.0
595,1.0,2,1.0,40,1,4,43,4,5.222716471147583,2,1.0
598,0.0,2,1.0,44,6,4,36,3,4.880813592280791,9,1.0
599,0.0,2,1.0,44,4,1,62,1,5.301029995663981,9,1.0
600,0.0,1,1.0,44,1,1,45,6,4.911157608739977,8,1.0
602,0.0,2,1.0,45,1,1,45,3,5.408579125408668,9,1.0
603,0.0,1,1.0,41,1,4,64,3,4.8750612633917,9,1.0
604,0.0,2,1.0,39,3,4,79,2,4.681150749932422,9,0.0
605,0.0,1,1.0,44,6,1,70,1,4.832508912706237,2,1.0
606,0.0,1,1.0,45,1,1,46,5,5.107209969647869,9,0.0
607,0.0,1,1.0,44,1,5,37,3,5.079181246047625,9,0.0
608,0.0,2,1.0,44,1,1,30,3,5.113943352306837,9,0.0
609,0.0,1,1.0,44,6,5,31,1,5.021189299069938,9,0.0
610,0.0,2,1.0,39,1,1,32,4,5.045322978786658,4,0.0
611,0.0,1,1.0,44,4,1,57,3,5.593950295263987,2,1.0
613,0.0,2,1.0,34,5,5,66,3,4.049218022670182,2,0.0
615,0.0,1,1.0,44,1,1,66,2,5.204119982655925,2,1.0
617,1.0,1,1.0,39,5,4,85,1,4.071882007306125,9,0.0
618,0.0,2,1.0,45,1,1,74,2,4.474361976032631,9,1.0
619,0.0,2,1.0,44,1,4,61,5,5.110589710299249,9,1.0
620,0.0,1,1.0,39,1,5,35,5,4.477121254719663,9,0.0
621,0.0,1,1.0,36,4,4,52,3,5.246744709723841,9,1.0
622,0.0,2,1.0,39,6,1,25,3,4.301029995663981,4,0.0
624,0.0,1,1.0,40,4,1,65,2,5.359835482339888,2,1.0
625,0.0,2,1.0,40,6,1,29,1,4.5910646070264995,2,0.0
627,0.0,1,0.0,34,1,1,73,2,4.3404441148401185,3,1.0
629,0.0,1,1.0,40,1,1,72,2,5.070776462843435,9,1.0
630,0.0,1,1.0,39,4,1,54,1,5.021230658479703,8,1.0
631,1.0,2,1.0,41,6,1,41,2,4.8750612633917,9,0.0
633,0.0,1,1.0,46,1,1,85,2,4.5301996982030825,9,0.0
634,0.0,2,1.0,47,4,1,65,1,4.903089986991944,9,0.0
635,0.0,1,1.0,43,1,1,51,4,5.404833716619938,9,1.0
636,0.0,2,1.0,39,6,1,31,1,4.477121254719663,9,0.0
637,0.0,2,1.0,44,1,1,50,6,5.476541809027429,9,1.0
638,0.0,2,1.0,44,1,1,30,3,5.0,4,1.0
639,0.0,2,1.0,37,6,1,27,2,4.293362554711446,2,0.0
640,0.0,1,1.0,39,6,1,51,1,4.929418925714293,2,0.0
642,1.0,2,1.0,40,2,4,33,6,4.342422680822207,2,0.0
643,0.0,2,1.0,37,2,2,67,1,4.139879086401237,2,0.0
644,0.0,2,1.0,39,6,1,76,1,4.2878017299302265,2,0.0
645,0.0,1,1.0,43,1,4,52,4,4.954242509439325,2,1.0
647,0.0,1,1.0,45,1,3,80,2,4.8169038393756605,9,1.0
648,0.0,1,1.0,44,1,5,34,3,5.107209969647869,9,0.0
649,0.0,2,1.0,44,1,1,67,2,5.05307844348342,8,1.0
650,0.0,2,1.0,40,1,1,45,3,4.698970004336019,4,0.0
651,0.0,1,1.0,47,1,1,49,4,5.152312810988618,2,1.0
652,0.0,1,1.0,41,1,1,58,3,5.04336227802113,2,1.0
654,1.0,2,1.0,44,6,1,47,1,4.423245873936808,2,0.0
655,0.0,1,1.0,47,6,1,79,1,5.17897694729317,9,1.0
656,0.0,1,1.0,40,6,1,32,3,5.309630167425898,9,0.0
657,0.0,1,1.0,46,4,4,67,1,5.117271295655764,9,1.0
658,0.0,1,1.0,45,1,4,42,3,5.26150077319828,9,1.0
659,0.0,1,1.0,40,1,5,36,4,5.055760464687735,9,0.0
660,0.0,2,1.0,45,1,1,65,2,5.276461804173244,9,1.0
661,0.0,1,1.0,44,6,1,43,1,4.505204261737501,2,0.0
662,0.0,1,1.0,45,6,1,30,2,4.969415912353981,9,0.0
663,0.0,2,1.0,39,6,1,70,1,4.465382851448418,2,1.0
664,0.0,1,1.0,44,4,1,55,3,5.096910013008056,9,1.0
666,0.0,1,1.0,44,1,4,40,4,5.505149978319906,9,0.0
667,0.0,2,1.0,37,3,1,78,1,4.431363764158987,9,1.0
668,0.0,2,1.0,37,1,1,71,2,5.151676230847047,8,1.0
669,0.0,1,1.0,44,6,1,34,2,5.041392685158225,9,0.0
670,0.0,1,1.0,43,6,1,31,1,4.863322860120456,9,0.0
671,1.0,1,1.0,40,1,4,54,4,5.190331698170292,2,1.0
672,0.0,1,1.0,44,1,1,57,2,4.698970004336019,2,1.0
674,1.0,1,1.0,41,1,1,28,4,4.778151250383644,2,0.0
679,0.0,2,1.0,44,6,1,34,2,5.220108088040055,9,0.0
680,0.0,2,1.0,43,6,1,36,1,4.778151250383644,9,1.0
681,0.0,1,1.0,39,1,4,37,4,5.021230658479703,9,0.0
682,1.0,2,1.0,45,1,4,53,3,5.3222192947339195,9,1.0
683,0.0,1,1.0,44,1,4,47,4,5.439332693830263,9,0.0
685,0.0,2,1.0,43,5,1,29,4,4.414973347970818,8,1.0
686,0.0,1,1.0,41,1,1,49,5,4.845098040014257,9,1.0
687,0.0,1,1.0,39,1,1,49,2,5.181843587944773,8,1.0
689,0.0,2,1.0,40,6,1,40,1,4.857332496431268,9,0.0
690,0.0,1,1.0,45,1,1,43,5,5.261786086565754,9,0.0
691,1.0,2,1.0,44,4,3,55,1,4.8512583487190755,9,0.0
692,0.0,1,1.0,38,1,4,58,5,4.421603926869831,9,0.0
694,0.0,1,1.0,44,1,1,85,4,4.722633922533812,2,1.0
695,0.0,2,1.0,39,1,5,31,4,4.518513939877887,2,0.0
696,1.0,1,1.0,39,5,1,47,1,4.6020599913279625,2,0.0
698,0.0,2,1.0,40,1,1,40,3,4.537819095073274,2,0.0
699,0.0,2,1.0,42,1,4,46,6,4.511883360978874,9,0.0
700,0.0,1,1.0,44,1,1,38,2,5.021189299069938,9,0.0
702,0.0,2,0.0,39,1,1,80,2,4.146128035678238,3,1.0
703,0.0,1,1.0,40,6,1,31,3,5.0,9,0.0
704,0.0,1,1.0,37,1,5,42,5,4.757396028793024,9,0.0
705,0.0,1,1.0,44,1,1,26,2,5.146809962775871,9,0.0
706,0.0,2,1.0,40,6,1,32,1,4.653212513775344,9,0.0
707,1.0,2,1.0,41,6,4,27,5,4.816771412333346,2,0.0
708,0.0,2,1.0,39,3,2,72,3,4.079181246047625,2,0.0
711,0.0,2,1.0,47,1,1,39,4,5.301029995663981,2,1.0
712,0.0,2,1.0,39,3,1,85,4,4.778151250383644,3,1.0
715,1.0,2,1.0,46,4,1,56,6,5.012837224705172,3,0.0
716,0.0,2,1.0,40,1,1,69,3,4.8926510338773,3,1.0
718,0.0,2,0.0,34,4,1,40,3,4.230448921378274,5,0.0
719,1.0,1,1.0,39,6,1,21,2,4.698970004336019,5,0.0
721,0.0,2,1.0,37,1,5,44,5,4.414973347970818,3,1.0
722,1.0,1,0.0,39,6,1,57,1,4.103803720955957,5,0.0
723,0.0,2,1.0,40,4,1,62,1,4.045322978786658,6,0.0
724,0.0,2,1.0,44,4,1,43,3,4.857332496431268,5,1.0
726,0.0,2,1.0,39,3,1,79,1,4.623249290397901,3,1.0
727,1.0,1,0.0,39,3,1,72,1,4.447158031342219,5,0.0
729,1.0,1,0.0,39,1,1,46,5,4.380211241711606,6,0.0
731,0.0,1,1.0,44,1,1,66,2,4.825426117767823,3,1.0
732,0.0,2,1.0,39,3,1,74,1,4.12057393120585,6,1.0
734,0.0,2,1.0,42,1,1,38,5,5.680335513414564,4,1.0
735,0.0,2,1.0,39,3,1,77,1,4.553883026643875,3,1.0
736,1.0,2,0.0,39,6,1,36,8,4.698970004336019,5,0.0
738,0.0,2,1.0,44,1,1,44,2,5.094121595840561,3,1.0
739,0.0,2,1.0,42,4,1,73,1,4.1303337684950066,6,0.0
740,0.0,2,1.0,40,4,1,53,2,4.230448921378274,4,0.0
741,0.0,2,1.0,43,1,1,51,4,4.959518376972998,5,1.0
742,1.0,2,1.0,39,6,1,32,5,4.3979400086720375,3,0.0
743,0.0,1,1.0,41,1,1,33,4,4.952792443044092,6,1.0
744,0.0,1,1.0,42,6,1,22,2,4.903089986991944,5,1.0
745,0.0,1,1.0,40,6,1,48,2,4.812913356642856,3,1.0
746,0.0,2,0.0,42,6,1,35,2,4.563481085394411,5,1.0
749,0.0,1,1.0,39,1,1,46,3,5.049218022670182,7,1.0
750,0.0,1,1.0,32,1,3,80,2,4.477121254719663,7,1.0
751,0.0,1,1.0,40,1,1,55,2,4.778151250383644,7,1.0
753,0.0,1,1.0,31,2,5,43,2,4.079181246047625,7,0.0
754,0.0,2,1.0,39,1,5,31,4,4.688419822002711,7,0.0
757,0.0,1,1.0,40,1,4,57,5,4.912222056532415,7,1.0
759,0.0,2,1.0,40,1,1,45,2,4.414973347970818,7,1.0
760,0.0,1,1.0,43,6,5,21,1,4.57978359661681,7,0.0
761,0.0,1,1.0,40,1,1,65,2,4.491361693834273,7,1.0
763,0.0,2,1.0,44,1,1,49,3,4.740362689494244,3,1.0
765,0.0,2,1.0,44,1,1,32,2,5.222716471147583,8,1.0
766,0.0,1,1.0,39,1,1,50,3,5.079181246047625,3,1.0
767,1.0,2,1.0,41,6,1,49,1,4.857332496431268,7,1.0
768,1.0,2,1.0,40,6,1,35,1,4.361727836017593,7,0.0
769,1.0,1,1.0,39,6,1,40,3,4.089905111439398,7,0.0
771,0.0,1,1.0,43,1,4,41,4,4.977723605288848,7,1.0
772,0.0,1,1.0,35,1,5,49,4,4.886490725172482,7,1.0
774,1.0,1,1.0,39,6,5,59,1,4.505149978319906,7,0.0
775,0.0,2,1.0,39,1,1,38,5,4.505149978319906,7,0.0
776,0.0,1,1.0,39,1,1,47,4,4.746634198937579,7,1.0
777,0.0,1,1.0,44,1,1,44,5,5.1303337684950066,7,1.0
778,0.0,2,1.0,37,6,1,50,1,4.477121254719663,8,0.0
779,0.0,1,1.0,44,1,1,67,3,4.6414741105041,7,1.0
780,0.0,1,1.0,44,1,1,67,2,5.103803720955957,7,0.0
781,0.0,2,1.0,45,6,5,36,1,4.845098040014257,7,0.0
782,0.0,2,1.0,39,1,5,31,4,4.301029995663981,7,0.0
784,0.0,1,1.0,39,1,5,52,4,5.113943352306837,7,0.0
785,0.0,2,1.0,42,1,1,31,6,4.7664128471124,3,0.0
786,0.0,1,0.0,44,1,1,45,4,5.260071387985075,4,1.0
787,0.0,2,1.0,35,3,1,80,1,4.139879086401237,7,0.0
788,0.0,1,1.0,44,4,1,65,1,5.058426024457005,7,0.0
789,1.0,2,1.0,43,1,1,32,4,4.778151250383644,7,0.0
790,0.0,1,1.0,44,1,1,80,2,4.643255225024771,7,1.0
791,1.0,2,1.0,40,6,1,23,1,4.2576785748691846,7,0.0
792,1.0,2,1.0,39,1,1,54,3,4.290034611362518,7,0.0
793,0.0,1,1.0,40,6,1,31,2,4.57978359661681,7,0.0
794,0.0,2,1.0,40,1,1,32,4,4.929418925714293,7,0.0
795,1.0,1,1.0,41,1,1,32,3,5.113943352306837,7,1.0
796,0.0,2,1.0,44,6,1,30,2,5.136720567156407,7,0.0
797,0.0,2,1.0,44,1,1,31,3,5.079181246047625,8,1.0
798,0.0,1,1.0,39,1,1,43,2,4.913813852383717,7,1.0
799,0.0,2,1.0,33,6,1,38,8,4.27415784926368,7,0.0
800,1.0,2,1.0,37,1,1,64,2,4.5843312243675305,7,1.0
801,1.0,2,1.0,40,3,5,56,3,4.393399695293102,7,0.0
803,0.0,2,1.0,42,1,1,35,5,5.041392685158225,7,1.0
805,1.0,1,1.0,38,1,1,73,4,4.518513939877887,7,1.0
808,0.0,2,1.0,39,6,4,41,2,4.698970004336019,7,0.0
809,1.0,2,1.0,39,4,1,44,2,4.953759691733229,7,1.0
811,0.0,1,1.0,44,1,1,66,2,4.079181246047625,7,0.0
815,0.0,2,1.0,44,1,1,63,2,4.698970004336019,7,1.0
816,0.0,1,1.0,39,5,5,50,2,4.6020599913279625,7,0.0
817,0.0,1,1.0,42,6,4,30,1,4.633468455579586,7,0.0
818,1.0,2,1.0,39,6,1,25,5,4.682145076373832,7,0.0
820,0.0,1,1.0,45,1,5,40,3,5.527823164012659,7,1.0
821,0.0,2,1.0,45,1,1,72,2,5.071882007306125,7,1.0
823,0.0,2,1.0,45,6,1,27,1,4.977723605288848,7,0.0
824,0.0,1,1.0,38,6,1,21,1,4.698970004336019,7,1.0
825,0.0,2,1.0,42,4,1,76,2,4.539076098792776,7,0.0
826,0.0,2,1.0,40,3,1,85,4,4.954242509439325,7,1.0
829,0.0,1,1.0,44,6,1,54,1,4.977723605288848,7,0.0
830,0.0,2,1.0,44,1,1,44,4,5.1199483600309215,7,1.0
831,1.0,2,1.0,39,6,1,41,6,4.693726948923647,7,0.0
832,1.0,2,1.0,43,4,1,70,3,5.000434077479318,7,1.0
833,0.0,1,1.0,34,1,5,85,2,4.139879086401237,3,0.0
834,1.0,2,1.0,40,6,1,48,2,4.3222192947339195,7,0.0
835,1.0,2,0.0,38,6,1,52,3,4.230448921378274,7,0.0
836,1.0,2,1.0,37,6,1,56,2,4.217483944213907,7,0.0
838,0.0,1,1.0,39,4,1,47,4,5.014520538757924,7,0.0
839,0.0,2,1.0,39,1,4,85,2,4.7435097647284294,7,1.0
840,0.0,1,1.0,39,1,1,48,3,4.991226075692495,8,0.0
843,0.0,1,1.0,47,1,1,64,2,5.303196057420489,7,1.0
844,0.0,2,1.0,45,1,4,63,2,4.7664128471124,7,1.0
845,1.0,2,1.0,40,6,1,22,3,4.643452676486188,7,0.0
847,1.0,1,1.0,45,4,4,32,1,4.838849090737256,7,0.0
848,0.0,2,1.0,39,6,1,61,1,4.198657086954423,7,0.0
849,0.0,1,1.0,39,1,5,41,5,4.633468455579586,7,0.0
850,0.0,2,1.0,38,4,1,67,1,4.838849090737256,7,1.0
852,1.0,2,1.0,40,6,1,24,3,4.57978359661681,7,0.0
853,0.0,1,1.0,33,1,5,60,3,4.380211241711606,7,1.0
854,1.0,1,1.0,39,6,1,55,4,5.0,7,0.0
855,0.0,1,1.0,35,1,5,62,5,4.643452676486188,7,1.0
857,1.0,1,1.0,40,1,1,44,7,4.544068044350276,3,0.0
858,1.0,2,1.0,40,6,1,39,5,4.806858029518818,7,0.0
860,0.0,2,1.0,43,6,1,19,2,4.041392685158225,7,0.0
861,0.0,1,1.0,45,1,1,58,2,5.041392685158225,8,1.0
864,1.0,2,1.0,45,4,1,65,1,4.770852011642144,7,1.0
865,0.0,1,1.0,39,1,1,22,4,4.425697213362591,8,0.0
866,0.0,2,1.0,41,1,1,63,2,4.903089986991944,7,1.0
867,0.0,1,1.0,40,6,1,61,1,5.079181246047625,7,1.0
868,0.0,1,1.0,35,1,5,35,4,4.6020599913279625,7,1.0
869,1.0,2,1.0,45,4,1,65,1,4.799340549453582,7,1.0
871,0.0,1,1.0,43,4,1,48,1,4.8750612633917,7,1.0
873,0.0,1,1.0,36,6,5,36,5,5.079181246047625,7,0.0
874,0.0,1,1.0,39,1,1,44,4,4.544068044350276,7,0.0
875,0.0,2,1.0,44,1,1,65,2,4.793930006772684,7,0.0
877,0.0,2,1.0,44,1,5,44,4,5.487138375477186,7,1.0
878,0.0,1,1.0,42,1,1,68,2,5.108565023732835,7,1.0
879,0.0,2,1.0,33,5,1,68,1,4.838849090737256,7,0.0
880,0.0,1,1.0,47,1,4,67,2,4.635483746814912,7,1.0
881,1.0,1,1.0,35,1,1,47,5,4.575187844927661,3,0.0
882,0.0,2,1.0,40,3,1,79,1,4.225309281725863,7,0.0
883,0.0,1,1.0,33,1,5,55,11,4.698970004336019,8,0.0
884,0.0,1,0.0,41,4,1,41,2,5.260071387985075,4,1.0
885,1.0,2,1.0,37,4,1,43,4,4.301029995663981,7,0.0
891,0.0,2,1.0,39,6,1,36,3,4.4281347940287885,7,0.0
892,0.0,2,1.0,45,1,1,62,3,4.644438589467838,7,0.0
893,0.0,2,1.0,44,3,1,76,1,5.084576277934331,7,1.0
894,0.0,1,1.0,40,1,1,39,3,4.883661435153618,8,1.0
895,0.0,2,1.0,43,6,5,39,3,4.551449997972875,7,0.0
897,0.0,1,1.0,40,3,1,68,1,4.8394780473741985,7,1.0
898,0.0,1,1.0,42,1,1,60,2,4.778874472002739,7,1.0
899,0.0,1,1.0,43,5,1,46,1,4.845098040014257,7,0.0
900,1.0,1,1.0,45,6,1,46,1,4.929418925714293,7,1.0
902,0.0,2,1.0,42,1,5,66,2,4.968949680981343,7,1.0
903,1.0,2,1.0,45,4,1,57,1,4.740362689494244,7,0.0
904,0.0,2,1.0,39,1,4,34,3,4.568201724066995,7,0.0
906,0.0,2,1.0,40,3,1,75,1,4.184691430817598,7,0.0
908,0.0,1,1.0,40,1,5,38,5,4.556302500767287,3,1.0
909,0.0,1,1.0,40,4,1,44,2,4.556302500767287,7,0.0
910,0.0,1,1.0,43,1,1,62,3,5.436480695009495,8,1.0
911,0.0,1,1.0,39,6,1,23,3,4.838849090737256,7,0.0
913,0.0,2,1.0,44,6,1,33,4,4.977723605288848,7,1.0
914,1.0,1,1.0,39,6,1,59,1,4.544068044350276,7,0.0
915,0.0,2,1.0,41,1,1,40,5,4.939519252618618,7,0.0
916,0.0,2,1.0,40,1,1,68,4,5.176091259055681,8,1.0
918,1.0,2,1.0,44,1,1,53,3,4.812913356642856,7,1.0
920,0.0,1,1.0,38,1,1,61,2,4.57978359661681,7,0.0
921,0.0,2,1.0,35,3,4,56,3,4.380211241711606,7,1.0
922,0.0,1,1.0,45,6,1,33,1,4.117271295655764,7,1.0
923,1.0,1,1.0,40,4,1,66,1,4.434568904034199,7,0.0
925,0.0,1,1.0,38,1,5,46,5,4.401400540781544,7,0.0
926,1.0,2,1.0,41,6,1,58,4,4.079181246047625,7,0.0
927,1.0,2,1.0,44,1,1,75,2,4.763427993562937,7,1.0
928,0.0,2,1.0,34,1,5,23,6,4.954242509439325,7,1.0
929,0.0,1,1.0,47,6,1,34,1,5.075546961392531,7,1.0
930,0.0,2,1.0,40,4,1,62,2,4.6020599913279625,7,1.0
931,0.0,1,1.0,39,4,1,67,5,4.905256048748451,7,1.0
934,0.0,2,1.0,35,2,5,39,5,4.672097857935717,7,0.0
935,0.0,2,1.0,45,1,1,27,2,4.982271233039568,7,0.0
936,0.0,1,1.0,41,1,1,56,4,4.505149978319906,7,1.0
937,0.0,2,1.0,37,2,4,39,6,4.6127838567197355,3,0.0
938,1.0,2,1.0,38,6,1,37,4,4.113943352306837,7,0.0
940,0.0,1,0.0,40,1,1,85,2,4.3979400086720375,4,1.0
941,0.0,1,0.0,39,6,1,47,3,4.295127085252191,8,1.0
942,0.0,2,1.0,44,6,1,64,1,4.690196080028514,7,0.0
943,0.0,1,1.0,37,1,1,36,4,5.089905111439398,8,0.0
946,0.0,1,1.0,41,1,1,66,2,4.903524064471262,7,1.0
947,0.0,2,1.0,39,1,1,53,3,5.267171728403014,7,1.0
948,0.0,1,1.0,40,6,1,21,2,4.740362689494244,7,0.0
949,0.0,2,1.0,39,1,5,20,3,4.799340549453582,7,0.0
950,1.0,2,1.0,47,4,1,40,1,5.152288344383057,7,0.0
951,0.0,2,1.0,43,2,1,43,1,5.152288344383057,7,1.0
952,0.0,1,1.0,40,1,4,47,4,5.384174138807033,7,1.0
953,1.0,2,1.0,39,5,1,41,6,4.3014640731433,7,0.0
954,0.0,1,1.0,46,6,1,22,1,4.505149978319906,7,0.0
955,0.0,1,1.0,39,1,1,62,2,5.136720567156407,7,1.0
956,0.0,2,1.0,44,4,1,52,2,4.939519252618618,7,1.0
957,0.0,2,1.0,33,4,5,55,1,4.437750562820388,7,0.0
958,0.0,2,1.0,44,1,1,29,4,4.977723605288848,7,1.0
960,0.0,1,1.0,44,1,1,63,5,5.187520720836463,7,1.0
963,0.0,2,1.0,42,4,1,47,4,4.623249290397901,3,0.0
965,1.0,2,1.0,43,6,1,49,3,4.985875357308394,7,0.0
966,1.0,1,1.0,33,4,1,85,2,4.033423755486949,7,0.0
967,0.0,1,1.0,43,1,1,69,2,4.444044795918076,8,1.0
968,0.0,1,1.0,38,6,1,34,3,4.845098040014257,7,0.0
969,0.0,1,1.0,45,6,1,25,2,4.698970004336019,7,0.0
970,1.0,1,1.0,39,1,1,56,3,4.699056854547668,7,1.0
971,0.0,1,1.0,39,4,1,50,2,4.544068044350276,7,1.0
973,0.0,1,1.0,33,6,5,35,4,4.606381365110605,7,1.0
974,0.0,1,1.0,39,1,1,63,2,5.041392685158225,7,1.0
977,0.0,1,1.0,38,1,5,62,5,4.446847710155809,7,1.0
979,0.0,1,1.0,44,1,1,41,4,5.158362492095249,7,1.0
982,0.0,1,0.0,44,1,1,31,5,5.230959555748569,4,1.0
983,0.0,1,0.0,39,4,1,58,2,4.191171455728559,8,1.0
985,0.0,1,0.0,39,1,1,32,5,4.845098040014257,3,1.0
986,0.0,2,1.0,45,1,1,72,2,4.7395723444500915,1,1.0
988,0.0,2,1.0,39,1,1,43,4,5.1003705451175625,1,1.0
989,0.0,2,1.0,40,4,1,56,4,4.679427896612119,1,1.0
990,0.0,1,1.0,44,6,1,61,1,4.863322860120456,1,1.0
991,0.0,2,0.0,40,2,1,62,2,4.4784221877400805,4,0.0
993,0.0,1,1.0,40,6,1,30,1,4.903089986991944,1,0.0
994,0.0,1,1.0,43,1,1,34,4,4.778151250383644,3,1.0
995,0.0,1,1.0,44,1,1,67,3,5.208441356438567,1,1.0
997,0.0,2,1.0,39,4,1,58,2,4.3618033589256875,3,0.0
999,0.0,1,0.0,44,1,1,34,2,5.060697840353612,3,1.0
1001,1.0,2,1.0,43,6,4,23,3,4.301029995663981,1,0.0
1003,0.0,2,0.0,45,1,1,38,4,5.184691430817598,1,1.0
1004,0.0,2,0.0,47,3,1,79,1,4.7160033436347994,1,1.0
1005,0.0,1,1.0,39,1,1,67,2,4.892094602690481,1,1.0
1006,0.0,2,1.0,42,4,1,80,2,4.7355988996981795,1,1.0
1008,0.0,1,0.0,36,6,1,30,3,4.02530586526477,3,0.0
1009,0.0,1,1.0,44,4,1,38,4,4.954242509439325,1,0.0
1010,0.0,2,1.0,39,3,1,80,1,4.250420002308894,3,1.0
1011,0.0,1,1.0,39,1,1,59,2,4.857332496431268,1,1.0
1012,0.0,1,0.0,38,6,1,61,1,4.635483746814912,1,0.0
1013,0.0,1,0.0,44,4,1,79,1,4.570542939881897,3,1.0
1014,0.0,2,0.0,43,1,1,47,5,4.837588438235511,3,0.0
1015,0.0,2,0.0,39,4,1,73,2,5.038620161949702,3,1.0
1016,0.0,1,1.0,40,1,1,48,5,5.302330928684399,1,1.0
1017,0.0,2,1.0,45,1,1,38,4,5.532754378992498,1,1.0
1018,1.0,1,1.0,39,1,4,65,4,5.021189299069938,1,1.0
1021,0.0,1,0.0,39,4,1,68,1,5.079181246047625,4,1.0
1023,0.0,2,1.0,45,1,1,71,2,5.284227639593481,1,1.0
1026,0.0,1,0.0,44,3,1,85,1,4.342620042553348,1,0.0
1027,0.0,1,0.0,39,1,1,63,4,4.416640507338281,3,0.0
1028,0.0,2,1.0,40,3,4,85,1,4.703978825008386,3,0.0
1029,0.0,2,0.0,39,4,1,38,3,4.746634198937579,3,0.0
1030,0.0,1,1.0,40,1,5,32,3,4.9661417327390325,1,0.0
1031,0.0,2,1.0,46,1,1,64,4,5.014940349792936,1,1.0
1032,0.0,1,0.0,37,1,1,60,3,4.770852011642144,1,1.0
1033,0.0,1,0.0,44,1,1,40,4,5.079181246047625,3,1.0
1034,0.0,1,1.0,44,1,1,67,2,5.204119982655925,1,1.0
1035,0.0,2,1.0,43,1,1,61,2,5.14921911265538,1,1.0
1036,0.0,2,0.0,40,6,1,80,1,4.488550716500444,4,1.0
1037,0.0,2,1.0,44,4,1,71,1,4.653212513775344,1,1.0
1038,0.0,1,1.0,44,6,1,62,1,4.698970004336019,1,1.0
1042,0.0,1,1.0,39,1,4,56,3,4.457881896733992,1,1.0
1044,0.0,2,0.0,39,1,1,70,2,4.664641975556125,3,1.0
1046,0.0,2,1.0,43,4,1,40,3,5.113609151073028,1,0.0
1047,0.0,2,1.0,44,6,1,69,1,5.1303337684950066,1,1.0
1048,0.0,1,1.0,43,1,1,71,3,5.276691528845039,1,1.0
1050,0.0,1,1.0,44,1,1,69,2,4.904715545278681,1,1.0
